,,Track Name,Artist,Track ID,Popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1982,5415,Krvn,UZI,4a1WLOoydq7u011UG9jjC9,60,0.138,0.966,171880,0.582,1.92E-05,8,0.112,-6.225,1,0.0837,115.05,4,0.186
1983,5416,Somebody Else,VÉRITÉ,4sQAUIV88jrWg3I2cjBckE,49,0.197,0.675,233077,0.591,0.000604,11,0.202,-6.459,0,0.0586,116.998,4,0.464
1984,5417,Harmony Hall,Vampire Weekend,39exKIvycQDgs4T6uXdyu0,60,0.475,0.653,308733,0.76,0.000129,11,0.0917,-6.086,1,0.0479,98.008,4,0.6
1985,5418,Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,6fybp4N6eW3bsFAvARxyVe,69,0.021,0.518,227800,0.938,0.000305,8,0.288,-5.964,0,0.0416,139.138,4,0.71
1986,5419,Eruption - 2015 Remaster,Van Halen,2tAeN2TKlQLOoSPXtARzBV,66,0.469,0.225,102080,0.689,0.813,8,0.337,-9.12,1,0.0555,93.798,4,0.5
1987,5420,Hot for Teacher - 2015 Remaster,Van Halen,6QDbGdbJ57Mtkflsg42WV5,67,0.000652,0.552,282747,0.947,0.00025,2,0.0637,-4.671,1,0.15,127.631,4,0.465
1988,5421,Jump - 2015 Remaster,Van Halen,7N3PAbqfTjSEU1edb2tY8j,79,0.171,0.572,241600,0.835,0.000377,0,0.0702,-6.219,1,0.0317,129.981,4,0.795
1989,5422,Panama - 2015 Remaster,Van Halen,05RgAMGypEvqhNs5hPCbMS,75,0.00122,0.526,210227,0.978,4.75E-05,8,0.0744,-5.436,1,0.108,141.167,4,0.451
1990,5423,Runnin' with the Devil - 2015 Remaster,Van Halen,3KhF2YiNpJvGpfiCW45R6D,69,0.148,0.472,214960,0.9,0.000297,8,0.34,-6.406,0,0.0582,95.826,4,0.42
1991,5424,Lay It on Me,Vance Joy,7oekneJCJO74ycdLzdk16v,61,0.101,0.733,215493,0.663,6.98E-06,5,0.0694,-5.766,1,0.0322,127.974,4,0.53
1992,5425,Riptide,Vance Joy,3JvrhDOgAt6p7K8mDyZwRd,81,0.431,0.484,204280,0.731,0,1,0.151,-6.694,1,0.0379,101.654,4,0.51
1993,5426,You Got It,Vedo,4lsHZ92XCFOQfzJFBTluk8,72,0.143,0.762,203145,0.433,0,5,0.118,-8.937,1,0.187,122.074,4,0.394
1994,5427,Ramenez la coupe à la maison,Vegedream,45eY7Qi2PDUs8WJEhjGWdN,68,0.0358,0.808,235556,0.661,0,0,0.138,-6.237,0,0.0395,107.992,4,0.804
1995,5428,UFF,Veysel,3Rq0ElVcisouAl71RtnTUS,49,0.0416,0.817,167773,0.831,0,4,0.292,-3.569,1,0.256,140.009,4,0.288
1996,5429,16 Shots,VIC MENSA,5YqYLur57vzjL0Ts8fk0G2,32,0.219,0.512,345747,0.693,0,6,0.104,-7.099,0,0.368,93.385,4,0.127
1997,5430,Obsession (feat. Jon Bellion),Vice,5pvVAwQbuFoR7LkcicrKnk,45,0.00728,0.741,221983,0.559,0.000971,10,0.21,-7.775,1,0.03,101.999,4,0.466
1998,5431,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,6Z6quH5WcwOkmgGPGrGUPL,46,0.153,0.779,177095,0.671,1.12E-05,9,0.115,-5.829,1,0.0814,104.953,4,0.718
1999,5432,Astronomia,Vicetone,3hWfKBt3n7j1xqIy6LA5ve,66,0.00561,0.653,198095,0.945,0.915,5,0.439,-2.634,1,0.096,126.093,4,0.326
2000,5433,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,06Pfxmp9TtC2H00apclouT,75,0.978,0.388,166387,0.145,6.86E-06,9,0.0997,-19.697,0,0.0318,75.474,3,0.0911
2001,5434,O Tannenbaum,Vince Guaraldi Trio,4YhY2qHdBmSX33uj8ms0oq,82,0.908,0.583,309387,0.191,0.00824,5,0.126,-15.938,1,0.0404,123.303,4,0.342
2002,5435,Opps (with Yugen Blakrok),Vince Staples,7bUcBztfGqO7cSI2gMZeCI,54,0.152,0.706,180893,0.775,0.0000332,1,0.416,-6.819,1,0.335,127.929,4,0.847
2003,5436,Never Let Me Down,VIZE,6ZmZutoIlKtBh9a58nAv4h,47,0.21,0.758,153149,0.848,0,10,0.114,-3.84,1,0.0457,127.96,4,0.706
2004,5437,Are You Bored Yet? (feat. Clairo),Wallows,57RA3JGafJm5zRtKJiKPIm,82,0.156,0.682,178000,0.683,0.0000232,8,0.273,-6.444,0,0.0287,120.023,4,0.64
2005,5438,Feels (feat. Khalid),WATTS,6LZ9FO9UsGIcTKbShnfNsG,49,0.273,0.548,221975,0.35,0.0041,7,0.362,-12.52,1,0.0579,167.682,4,0.0802
2006,5439,"Ele É Ele, Eu Sou Eu",Wesley Safadão,2vPRrOaM3zvPwrOHoIPjcF,64,0.198,0.754,155342,0.761,0.0000112,1,0.0698,-8.879,0,0.0825,163.933,4,0.862
2007,5440,Passatempo,Wesley Safadão,3Mb45IlghhbP7WteEQldz0,59,0.187,0.717,162354,0.814,0,7,0.0536,-8.357,0,0.0517,160.034,4,0.901
2008,5441,Romance Com Safadeza,Wesley Safadão,0q4oI0SqCL4PpIO4AB5wUu,51,0.216,0.544,172655,0.903,0,11,0.117,-4.11,0,0.0693,155.97,4,0.765
2009,5442,Só Pra Castigar,Wesley Safadão,1Qda9UHtYhe5KycSNXGT0J,57,0.0183,0.688,163979,0.935,0,0,0.558,-1.883,1,0.0392,123.98,1,0.687
2010,5443,Last Christmas,Wham!,2FRnf9qhLbvw8fu4IBXx78,95,0.189,0.735,262960,0.478,0.00000248,2,0.355,-12.472,1,0.0293,107.682,4,0.947
2011,5444,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,2tUBqZG2AbRi7Q0BIrVrEj,84,0.207,0.709,291293,0.824,0.000307,1,0.0888,-8.824,1,0.0453,118.818,4,0.867
2012,5445,Lets Link,WhoHeem,6fMzgFFGzWCwiHMzDzNpp5,60,0.00667,0.839,159955,0.683,0,10,0.241,-9.232,0,0.165,120.003,4,0.522
2013,5446,8 Letters,Why Don't We,4zRZAmBQP8vhNPf9i9opXt,75,0.649,0.607,190027,0.478,0,1,0.0928,-5.702,0,0.031,88.979,4,0.255
2014,5447,Big Plans,Why Don't We,448hSkxDU1sUQQauBWZVcC,54,0.0668,0.693,179930,0.604,0,11,0.114,-5.279,1,0.0427,75.014,4,0.651
2015,5448,Feliz Navidad - Recorded at Spotify Studios NYC,Why Don't We,4uqRDeCgXPLQFYqA5uf5Tr,66,0.225,0.725,148086,0.58,0,11,0.0779,-5.422,0,0.0433,133.974,4,0.66
2016,5449,I Don't Belong In This Club,Why Don't We,6N22Yl2nHPnksP1hu3mxJE,49,0.0202,0.797,222621,0.543,0,11,0.0726,-5.744,1,0.0439,115.036,4,0.164
2017,5450,What Am I,Why Don't We,1HimGOB6BjOaCQYMIF1xtU,62,0.0687,0.614,184665,0.647,0,0,0.104,-4.681,0,0.0524,163.862,4,0.368
2018,5451,As I Lay Me Down,Wiktoria,4QOj2fUFC1rYiDU05W7C47,16,0.363,0.572,215381,0.4,0,4,0.11,-7.904,1,0.0271,99.92,4,0.379
2019,5452,Your New Boyfriend,Wilbur Soot,4vLBnQtece15fFhqWxZvJP,65,0.382,0.546,239667,0.453,0.000039,7,0.106,-13.04,1,0.121,104.532,4,0.74
2020,5453,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,5JKnYZOhSP7rOK0jPYcCjV,63,0.00213,0.374,168398,0.83,0,11,0.15,-5.203,0,0.0584,90.19,4,0.204
2021,5454,Wait a Minute!,WILLOW,0y60itmpH0aPKsFiGxmtnh,80,0.0371,0.764,196520,0.705,0.0000194,3,0.0943,-5.279,0,0.0278,101.003,4,0.672
2022,5455,Escápate Conmigo,Wisin,1KSqYYJFyfTecXFk9M0prc,73,0.0256,0.744,232787,0.859,0.0000627,11,0.0881,-3.166,1,0.0795,91.977,4,0.787
2023,5456,Escápate Conmigo (feat. Ozuna),Wisin,1KSqYYJFyfTecXFk9M0prc,73,0.0256,0.744,232787,0.859,0.0000627,11,0.0881,-3.166,1,0.0795,91.977,4,0.787
2024,5457,Fiel - Remix,Wisin,43qcs9NpJhDxtG91zxFkj7,65,0.398,0.839,349547,0.711,0.00000202,6,0.118,-4.733,0,0.0473,97.99,4,0.573
2025,5458,Mi Niña,Wisin,2bgcUk2A3jjKbCJ7KPquTi,68,0.31,0.823,213314,0.821,0.00000428,8,0.143,-3.402,0,0.166,99.999,4,0.791
2026,5459,Vacaciones,Wisin,1rXojdsUqqxGj2WCmJGWHP,63,0.246,0.777,238813,0.911,0,6,0.257,-3.223,0,0.173,96.017,4,0.704
2027,5460,Aullando,Wisin & Yandel,7BuHdm4lQqcyG3qTwdkxus,70,0.184,0.8,226200,0.74,0,10,0.0558,-4.52,0,0.0479,90.035,4,0.775
2028,5461,Reggaetón en lo Oscuro,Wisin & Yandel,7LLXLd0pisbEAdIVK502VM,60,0.0613,0.747,208947,0.898,0.00000166,1,0.0886,-3.683,1,0.0709,91.97,4,0.689
2029,5462,Fr Fr (feat. Lil Skies),Wiz Khalifa,1RagpNpkD3KcjXMLGMe99V,57,0.12,0.916,195591,0.493,0.00000263,1,0.211,-7.371,0,0.162,140.057,4,0.327
2030,5463,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,7IBSffWIu7P2MC7kMwy2FM,66,0.307,0.877,226743,0.477,0,9,0.0929,-7.379,0,0.0587,127.023,4,0.552
2031,5464,Hot Now,Wiz Khalifa,4Q3HHwkLVwHrSVad0RUz3V,44,0.0379,0.822,226273,0.613,0,1,0.377,-5.161,1,0.388,154.913,4,0.301
2032,5465,Letterman,Wiz Khalifa,4EsYkJjHKMejYLp54woB9c,42,0.0112,0.93,188563,0.673,0,10,0.138,-7.314,0,0.0733,134.984,4,0.219
2033,5466,Ocean,Wiz Khalifa,3qNTqHjFfyJzMgZoYcUqjV,39,0.00152,0.822,211984,0.765,0,8,0.334,-6.67,0,0.217,145.105,4,0.642
2034,5467,Real Rich (feat. Gucci Mane),Wiz Khalifa,5t8djD6oZcfAyqF4cTQfFb,48,0.0353,0.947,124526,0.441,0,2,0.111,-9.311,1,0.135,125.01,4,0.275
2035,5468,Rolling Papers 2,Wiz Khalifa,3Ulh8AlXmYztutPMN59e0s,42,0.0343,0.706,262176,0.716,0.00000197,8,0.143,-5.501,1,0.131,171.932,4,0.214
2036,5469,Something New (feat. Ty Dolla $ign),Wiz Khalifa,6u8hSdYZxbK5EczDPRIXXf,58,0.0935,0.814,200774,0.635,0,7,0.0892,-6.609,0,0.0809,87.581,4,0.784
2037,5470,Come Closer (feat. Drake),WizKid,2zYs4BonN2ydkbrRk333SN,62,0.127,0.825,211293,0.453,0.00000382,4,0.0838,-7.429,0,0.227,99.974,4,0.496
2038,5471,I Wish It Could Be Christmas Everyday,Wizzard,1mH6tZC6iXIHPI6EixCwxw,82,0.00422,0.383,278947,0.914,0.000014,9,0.444,-6.43,1,0.0515,139.955,4,0.528
2039,5472,Bella,Wolfine,68sQIehHsGohLMgcP5nlND,70,0.128,0.909,197120,0.493,0.000147,3,0.127,-6.688,1,0.0735,94.016,4,0.844
2040,5473,Bella - Remix,Wolfine,78nLeZtgvDeKygduWsgeUk,61,0.303,0.917,218360,0.476,0,3,0.103,-6.621,1,0.0656,93.99,4,0.87
2041,5474,CANGURO,WOS,2UAWYufVaO3EnUUNzl0ppO,65,0.173,0.602,196745,0.751,0,1,0.667,-4.358,1,0.327,163.874,4,0.934
2042,5475,Não Pode Se Apaixonar,Xand Avião,2z1xnmmPMKe7rF9zjsI7gj,11,0.244,0.923,129462,0.902,0.000074,10,0.107,-4.032,1,0.075,130.024,4,0.745
2043,5476,#PROUDCATOWNERREMIX,XXXTENTACION,5dkZ2DrcPJrqwlRQe6Q35e,51,0.0287,0.783,157293,0.522,0.0000413,1,0.127,-6.229,1,0.39,145.127,4,0.235
2044,5477,$$$ - with Matt Ox,XXXTENTACION,65u1dHQyQyE4y4aN2eDmMF,63,0.0636,0.774,130403,0.507,0,1,0.138,-6.952,0,0.065,140.067,4,0.508
2045,5478,"ALONE, PART 3",XXXTENTACION,2oe6dDthgthqUkfL3czpEd,64,0.883,0.61,109986,0.258,0.0145,0,0.103,-12.758,1,0.0331,127.08,4,0.164
2046,5479,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,2LskIZrCeLxRvCiGP8gxlh,69,0.0302,0.703,198903,0.723,0.00000206,9,0.126,-5.45,0,0.0412,104.969,4,0.288
2047,5480,Ayala (Outro),XXXTENTACION,5xbrhx2tMMcN68IT3cJbhS,61,0.737,0.57,99707,0.285,0.0133,9,0.108,-14.125,0,0.0381,83.485,4,0.0973
2048,5481,bad vibes forever,XXXTENTACION,03eJ2DclFWXYU8GWgANdmZ,73,0.334,0.8,150475,0.526,0.00174,8,0.0571,-5.153,1,0.0716,129.874,4,0.746
2049,5482,BAD!,XXXTENTACION,22An65gG31JLf9n18qjdhZ,76,0.0643,0.78,94246,0.492,0.0313,5,0.174,-3.4,0,0.0671,143.983,4,0.374
2050,5483,before I close my eyes,XXXTENTACION,16x9bQHw8TBNaGDyULvwad,68,0.976,0.356,99658,0.143,0.0000189,9,0.111,-15.148,1,0.0388,75.522,4,0.334
2051,5484,Carry On,XXXTENTACION,2yZax79pOrYuyIFVW2cZY2,73,0.768,0.735,129720,0.197,0.000276,3,0.296,-13.378,0,0.537,147.899,4,0.383
2052,5485,changes,XXXTENTACION,7AFASza1mXqntmGtbxXprO,78,0.883,0.669,121887,0.308,0,11,0.0984,-10.068,1,0.029,64.934,4,0.52
2053,5486,Dead Inside (Interlude),XXXTENTACION,2vQwlW8H1jFveGNXwZfJCV,60,0.973,0.461,86827,0.0279,0.00226,0,0.169,-21.992,1,0.0412,88.388,4,0.354
2054,5487,Depression & Obsession,XXXTENTACION,2H3wWrnO758y0fPH7Ilerg,69,0.585,0.769,144733,0.156,0.015,11,0.102,-10.7,0,0.035,105.95,4,0.527
2055,5488,difference (interlude),XXXTENTACION,5itzep0nGnq7hxCfFNsTIR,63,0.949,0.593,76974,0.0668,0.0000131,11,0.194,-15.268,0,0.0722,102.456,4,0.19
2056,5489,Everybody Dies In Their Nightmares,XXXTENTACION,3GVkPk8mqxz0itaAriG1L7,83,0.847,0.734,95467,0.57,0.0000214,7,0.112,-7.066,0,0.133,129.953,4,0.689
2057,5490,Ex Bitch,XXXTENTACION,40KuvsFD0zpUFuCcmt5Xm0,70,0.513,0.835,121672,0.462,0,7,0.0875,-6.227,1,0.155,78.99,4,0.702
2058,5491,Floor 555,XXXTENTACION,6r7ULK6c5CLVvImjTIztl1,69,0.000424,0.695,93447,0.686,0.0023,9,0.365,-8.147,0,0.0478,105.219,4,0.354
2059,5492,Fuck Love (feat. Trippie Redd),XXXTENTACION,7AQim7LbvFVZJE3O8TYgf2,84,0.0172,0.797,146520,0.533,0.000152,0,0.103,-9.74,0,0.0412,131.036,4,0.329
2060,5493,Gassed Up!,XXXTENTACION,15Y949TGjUppdT78h0S49P,46,0.293,0.843,225051,0.56,0.00000672,6,0.0984,-6.122,1,0.284,130.032,4,0.477
2061,5494,going down!,XXXTENTACION,7CkbRn6S0itJqcqn88AtSV,64,0.0216,0.873,115194,0.663,0.000356,1,0.0867,-4.086,1,0.15,135.499,4,0.525
2062,5495,Guardian angel,XXXTENTACION,7uqcLJFlSYjVPLUz1vPxkY,63,0.795,0.712,108035,0.374,0,0,0.187,-10.215,0,0.511,133.952,4,0.779
2063,5496,Hope,XXXTENTACION,2ZRo7axmMPeSVUvDbGkJah,84,0.661,0.592,110886,0.457,0.000331,9,0.146,-6.081,0,0.0603,146.04,4,0.225
2064,5497,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",XXXTENTACION,14boA065HMHWvqyPPEeN4y,61,0.118,0.767,192229,0.561,0,2,0.0737,-7.418,0,0.0509,90.021,4,0.542
2065,5498,I don’t let go,XXXTENTACION,4axYWgXASdsCBHuwInAubT,66,0.591,0.797,121630,0.293,0.0724,5,0.148,-7.479,1,0.08,80.035,4,0.478
2066,5499,I Don't Wanna Do This Anymore,XXXTENTACION,5de9Ho64dovuQI8Uhn5gPD,77,0.843,0.433,87561,0.778,0,4,0.139,-7.681,1,0.041,114.208,4,0.764
2067,5500,infinity (888) - feat. Joey Bada$$,XXXTENTACION,7J2gyNghNTzl4EsLhXp01Q,74,0.274,0.562,176591,0.579,0,10,0.102,-6.788,0,0.484,84.143,4,0.577
2068,5501,Introduction,XXXTENTACION,2aOPvzjpMwikBgngKcxsA9,52,0.868,0.678,117483,0.481,0,10,0.431,-20.18,0,0.92,88.828,4,0.0684
2069,5502,Introduction (instructions),XXXTENTACION,2aOPvzjpMwikBgngKcxsA9,52,0.868,0.678,117483,0.481,0,10,0.431,-20.18,0,0.92,88.828,4,0.0684
2070,5503,Jocelyn Flores,XXXTENTACION,7m9OqQk4RVRkw9JJdeAw96,83,0.469,0.872,119133,0.391,0.00000413,0,0.297,-9.144,0,0.242,134.021,4,0.437
2071,5504,King,XXXTENTACION,1Wh5LO3TWAvaeDrwp4FZgo,66,0.102,0.421,112800,0.154,0.00692,0,0.207,-12.405,1,0.0319,99.886,4,0.0949
2072,5505,Look at Me!,XXXTENTACION,7floNISpH8VF4z4459Qo18,82,0.259,0.763,126346,0.726,0,1,0.0976,-6.405,1,0.282,139.059,4,0.349
2073,5506,Looking for a Star,XXXTENTACION,1B3TX5FbmcVROMv2riOwyE,61,0.15,0.915,137174,0.692,0.00012,9,0.0964,-7.544,1,0.0857,118.981,4,0.713
2074,5507,love yourself (interlude),XXXTENTACION,1Znlc3UZAbSodFaMBjdpsX,57,0.674,0.746,48423,0.338,0.000375,11,0.529,-13.472,0,0.109,120.053,4,0.469
2075,5508,Moonlight,XXXTENTACION,0JP9xo3adEtGSdUEISiszL,83,0.556,0.921,135090,0.537,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,0.711
2076,5509,NUMB,XXXTENTACION,01TnVDiet1DFTsyWKUKovl,73,0.1,0.414,186268,0.416,0.179,11,0.131,-8.024,0,0.0251,159.91,4,0.196
2077,5510,One Minute (feat. Kanye West & Travis Barker),XXXTENTACION,0T6RSXxFhW8dRTWHI604ld,58,0.00671,0.568,197759,0.636,0,11,0.105,-4.265,1,0.204,113.497,5,0.879
2078,5511,Orlando,XXXTENTACION,05bnEv2dpFzmGVLGdjD9UP,62,0.859,0.57,163840,0.0279,0.0892,1,0.254,-22.282,1,0.0588,84.902,4,0.28
2079,5512,Pain = BESTFRIEND - feat. Travis Barker,XXXTENTACION,4zI04ezdmrN0lT2pHykYrd,58,0.536,0.671,101517,0.628,0.151,4,0.12,-5.117,1,0.0273,135.005,4,0.595
2080,5513,Revenge,XXXTENTACION,5TXDeTFVRVY7Cvt0Dw4vWW,86,0.782,0.746,120027,0.251,0.00203,11,0.106,-16.169,0,0.259,139.999,4,0.18
2081,5514,Riot,XXXTENTACION,4aOOExMBUyxKnEYb39SrTg,78,0.019,0.509,78681,0.542,0.00639,3,0.23,-8.027,0,0.442,97.767,4,0.151
2082,5515,RIP Roach,XXXTENTACION,658I1uDnmLSiltFCf98AWE,73,0.398,0.727,169979,0.62,0,8,0.0926,-6.443,1,0.306,105.003,4,0.555
2083,5516,"Royalty (feat. Ky-Mani Marley, Stefflon Don & Vybz Kartel)",XXXTENTACION,5n9O3DqswW3Vm5b3Z07zcB,49,0.012,0.907,203520,0.571,0.0183,8,0.0974,-5.345,0,0.227,124.973,4,0.612
2084,5517,SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,82,0.258,0.74,166606,0.613,0.00372,8,0.123,-4.88,1,0.145,75.023,4,0.473
2085,5518,Sauce!,XXXTENTACION,3jq1RpStaB1YGyN3rRZGca,64,0.582,0.68,144724,0.313,0,3,0.19,-13.672,0,0.0347,135.034,4,0.405
2086,5519,Save Me,XXXTENTACION,2UwbhMie1EAYuTZ0QXeMwl,69,0.307,0.731,163202,0.204,0.0109,9,0.0989,-11.314,0,0.0369,142.141,4,0.191
2087,5520,schizophrenia,XXXTENTACION,5b6zjsBrZCqe6RFycLz2tc,57,0.0762,0.606,80190,0.349,0.0711,2,0.1,-10.032,1,0.198,180.055,4,0.239
2088,5521,Slipknot,XXXTENTACION,2NaIkDKuKrAcHoj8moeIQV,57,0.489,0.526,209107,0.526,0,4,0.175,-11.774,0,0.335,84.228,4,0.246
2089,5522,SMASH! - feat. PnB Rock,XXXTENTACION,6rAGFgcGtlIdYxlhDizXNo,58,0.153,0.819,109556,0.513,0,6,0.138,-9.005,0,0.433,140.032,4,0.607
2090,5523,STARING AT THE SKY,XXXTENTACION,4KpKyRFwN0gcwj58Uqjv7q,56,0.134,0.557,85124,0.338,0.00184,5,0.14,-9.892,1,0.0257,140.935,4,0.689
2091,5524,The Explanation,XXXTENTACION,0VJYhKhrHgJ7fgjGaC2k07,54,0.461,0.597,50748,0.113,0.000393,0,0.148,-34.475,1,0.954,81.311,5,0.313
2092,5525,the remedy for a broken heart (why am I so in love),XXXTENTACION,4UKCKdYiLN6IMA5ZESUTL7,76,0.779,0.699,160184,0.304,0.000993,1,0.137,-11.192,1,0.0993,119.705,4,0.271
2093,5526,Touch Eem Body,XXXTENTACION,2WOxBv9WElDqB0opEAbCC4,48,0.574,0.726,187907,0.419,0,11,0.381,-11.895,0,0.25,129.786,4,0.0644
2094,5527,Train food,XXXTENTACION,5lar0mCUejpILVkAz50s2J,57,0.564,0.492,164083,0.712,0.000091,9,0.357,-7.278,0,0.691,137.453,3,0.23
2095,5528,what are you so afraid of,XXXTENTACION,57nOpVSc3j9o03Cr928ZM4,64,0.774,0.639,150769,0.312,0.469,0,0.0857,-9.902,1,0.0301,103.369,4,0.347
2096,5529,What in XXXTarnation,XXXTENTACION,79R3qLqdbwUSYWX4cEOpbJ,55,0.16,0.862,164521,0.6,0,7,0.102,-5.522,1,0.151,119.072,4,0.433
2097,5530,whoa (mind in awe),XXXTENTACION,7pdF27mSDuPWhppnHAmWHa,71,0.653,0.735,157777,0.525,0.918,6,0.101,-2.939,0,0.0441,160.147,4,0.369
2098,5531,YuNg BrAtZ,XXXTENTACION,2ooF4088y5L72c4YTEJQoB,75,0.0179,0.755,101851,0.695,0,9,0.107,-5.963,1,0.26,128.063,4,0.493
2099,5532,Lalala,Y2K,51Fjme0JiitpyXKuyQiCDo,73,0.178,0.843,160627,0.39,0,2,0.137,-7.899,1,0.0846,129.972,4,0.495
2100,5533,CANCIÓN CON YANDEL,Yandel,3pm4XtcsRIFFtH2UErk62R,71,0.447,0.75,209180,0.741,0,9,0.121,-4.43,1,0.402,79.968,4,0.495
2101,5534,Como Antes (feat. Wisin),Yandel,5YzA563GXTuwQaRq24z1k5,62,0.182,0.813,210773,0.876,0,1,0.394,-4.278,0,0.172,94.987,4,0.746
2102,5535,Dembow 2020,Yandel,0j1VxrPkMyFGvz0jZzxUoZ,54,0.122,0.786,168052,0.811,0.00000399,8,0.161,-4.31,1,0.0836,92.953,4,0.731
2103,5536,Explícale,Yandel,1LszjjoVwDDZcWUQbzeDLG,66,0.0583,0.808,223147,0.69,0,1,0.103,-4.151,1,0.148,125.086,4,0.64
2104,5537,Explícale (feat. Bad Bunny),Yandel,1LszjjoVwDDZcWUQbzeDLG,66,0.0583,0.808,223147,0.69,0,1,0.103,-4.151,1,0.148,125.086,4,0.64
2105,5538,Bounce Out With That,YBN Nahmir,5gQcxYXqnofyocKgEbGYKt,67,0.0476,0.864,99108,0.664,0,8,0.0863,-7.315,1,0.104,94.932,4,0.381
2106,5539,Rubbin Off The Paint,YBN Nahmir,6V4KHt9xu4TPEnDFoBeacT,67,0.00529,0.734,159916,0.751,0,1,0.183,-7.26,1,0.285,161.997,4,0.56
2107,5540,If You're Over Me,Years & Years,0p3rzYD9XEIyBBx1QTwg4z,55,0.0622,0.67,189000,0.853,0,8,0.0602,-4.515,1,0.0884,103.843,4,0.615
2108,5541,Karma,Years & Years,2zcPV7NeGyhSZJK0WjETx7,43,0.146,0.79,193880,0.506,0,7,0.0876,-7.052,1,0.118,105.018,4,0.456
2109,5542,Sanctify,Years & Years,6vTCTLxLrcJ3MUSouFW6op,45,0.0162,0.682,192000,0.63,0.0000286,1,0.282,-5.554,1,0.0738,101.978,4,0.187
2110,5543,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,0ZNrc4kNeQYD9koZ3KvCsy,64,0.00552,0.745,237240,0.346,0,1,0.0881,-7.709,1,0.331,203.911,4,0.112
2111,5544,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,0ZNrc4kNeQYD9koZ3KvCsy,64,0.00552,0.745,237240,0.346,0,1,0.0881,-7.709,1,0.331,203.911,4,0.112
2112,5545,BULLETPROOF (feat. Jay 305),YG,1qUdAB72nSWPZwDqH9KMYD,44,0.137,0.776,153707,0.515,0,10,0.321,-7.415,0,0.411,162.488,3,0.448
2113,5546,FDT,YG,4nxSEcO1rK0wtYswNpMH2U,44,0.172,0.808,226640,0.51,0,10,0.259,-7.201,0,0.562,96.628,4,0.141
2114,5547,Go Loko,YG,1kK6DwzyXJSp58u5HYWwuD,63,0.325,0.88,299227,0.67,0.00000417,2,0.0662,-5.177,1,0.0468,101.008,4,0.131
2115,5548,"Go Loko (feat. Tyga, Jon Z)",YG,1kK6DwzyXJSp58u5HYWwuD,63,0.325,0.88,299227,0.67,0.00000417,2,0.0662,-5.177,1,0.0468,101.008,4,0.131
2116,5549,HANDGUN (feat. A$AP Rocky),YG,50wkDxcIfamIajKwmgp0iB,43,0.0195,0.843,215533,0.546,0,8,0.374,-7.714,1,0.464,159.104,4,0.427
2117,5550,In The Dark,YG,6l26j7uCiDstBiYTuiaInV,50,0.0045,0.943,191813,0.261,0.0114,0,0.104,-8.067,1,0.16,102.001,4,0.0635
2118,5551,Stop Snitchin,YG,5IjRKZlpKVBBRn0COL7pik,55,0.00531,0.842,149880,0.743,0.00000369,7,0.151,-4.43,1,0.329,180.917,4,0.622
2119,5552,SWAG,YG,5habTtFTtdeDrMfqzJPHES,45,0.0184,0.864,151753,0.578,0.00000208,8,0.0479,-7.07,0,0.338,157.866,4,0.803
2120,5553,223's (feat. 9lokknine),YNW Melly,29ZXwWOOLz9t5fa3eT3i7T,71,0.0388,0.932,176640,0.547,0,0,0.0924,-7.787,0,0.333,94.998,4,0.695
2121,5554,Bang Bang,YNW Melly,66FltlEV09mPJYAyfYm8De,51,0.156,0.657,260333,0.522,0,10,0.0811,-7.632,1,0.397,179.687,4,0.442
2122,5555,Mixed Personalities (feat. Kanye West),YNW Melly,6vWEAOUSxohKxhp0K1BsxL,71,0.457,0.661,230400,0.44,0,2,0.128,-9.104,1,0.0803,149.937,4,0.352
2123,5556,Murder On My Mind,YNW Melly,7eBqSVxrzQZtK2mmgRG6lC,79,0.145,0.759,268434,0.73,0.00000306,0,0.11,-7.985,0,0.0516,115.007,4,0.74
2124,5557,Suicidal,YNW Melly,4S2uhQE8L9V6p7rj7SiauJ,74,0.474,0.655,225857,0.441,0,9,0.099,-5.245,0,0.0629,139.957,4,0.273
2125,5558,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,4S2uhQE8L9V6p7rj7SiauJ,74,0.474,0.655,225857,0.441,0,9,0.099,-5.245,0,0.0629,139.957,4,0.273
2126,5559,Rake It Up,Yo Gotti,4knL4iPxPOZjQzTUlELGSY,66,0.022,0.91,276333,0.444,0,1,0.137,-8.126,0,0.344,149.953,4,0.53
